['INFO ]2023-09-23 12:18:51,692(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Post URL
['INFO ]2023-09-23 12:18:51,692(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:18:51,692(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:18:51,694(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending the Post Request with payload from faker
['INFO ]2023-09-23 12:18:57,039(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Post URL
['INFO ]2023-09-23 12:18:57,039(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:18:57,040(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:18:57,041(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending posting request with payload from Excel
['INFO ]2023-09-23 12:18:57,041(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Reading and Fetching the data from the Excel File
['INFO ]2023-09-23 12:18:57,085(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Getting the Post URL
['INFO ]2023-09-23 12:18:57,086(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-******** Assignment Module ********
['INFO ]2023-09-23 12:18:57,086(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Loading the Properties Files
['INFO ]2023-09-23 12:18:57,088(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Sending posting request with payload from Excel
['INFO ]2023-09-23 12:18:57,088(yyyy-MM-ddHH:mm:ss.SSS][main]api.utilities.LoggerLoad1)-Reading and Fetching the data from the Excel File
